X,Y,FID,INDEX_NO,REGION_NO,PORT_NAME,COUNTRY,LATITUDE,LONGITUDE,LAT_DEG,LAT_MIN,LAT_HEMI,LONG_DEG,LONG_MIN,LONG_HEMI,PUB,CHART,HARBORSIZE,HARBORTYPE,SHELTER,ENTRY_TIDE,ENTRYSWELL,ENTRY_ICE,ENTRYOTHER,OVERHD_LIM,CHAN_DEPTH,ANCH_DEPTH,CARGODEPTH,OIL_DEPTH,TIDE_RANGE,MAX_VESSEL,HOLDGROUND,TURN_BASIN,PORTOFENTR,US_REP,ETAMESSAGE,PILOT_REQD,PILOTAVAIL,LOC_ASSIST,PILOTADVSD,TUGSALVAGE,TUG_ASSIST,PRATIQUE,SSCC_CERT,QUAR_OTHER,COMM_PHONE,COMM_FAX,COMM_RADIO,COMM_VHF,COMM_AIR,COMM_RAIL,CARGOWHARF,CARGO_ANCH,CARGMDMOOR,CARBCHMOOR,CARICEMOOR,MED_FACIL,GARBAGE,DEGAUSS,DRTYBALLST,CRANEFIXED,CRANEMOBIL,CRANEFLOAT,LIFT_100_,LIFT50_100,LIFT_25_49,LIFT_0_24,LONGSHORE,ELECTRICAL,SERV_STEAM,NAV_EQUIP,ELECREPAIR,PROVISIONS,WATER,FUEL_OIL,DIESEL,DECKSUPPLY,ENG_SUPPLY,REPAIRCODE,DRYDOCK,RAILWAY
-81.3833333329999,44.5000000000001,67,3760,3640,SOUTHAMPTON,CA,44.5,-81.383333,44,30,N,81,23,W, , ,V,CB,P,N,N,Y,N,N,P,O,P, ,0,M,Y, ,Y,N, ,Y, ,0, ,N,N,N,0, , , , ,N,N, ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,B, , 
-81.666666666,45.266666667,68,3770,3640,TOBERMORY,CA,45.266667,-81.666667,45,16,N,81,40,W, , ,V,CN,E, , ,Y, , ,M,H,N, ,0,M,Y,Y,Y,N,Y,Y, ,0, ,N,N,N,0, , , , ,N,N, ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-81.2499999999999,44.9833333330001,69,3790,3640,LIONS HEAD,CA,44.983333,-81.25,44,59,N,81,15,W, , ,V,CB,G,N,N,Y,Y,Y,O,O,O, ,0,M,N,N,N,N,N,Y, ,0, ,N,N,N,0, , , , ,N,N, ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,N, , 
-81.133333334,44.7500000000001,70,3810,3640,WIARTON,CA,44.75,-81.133333,44,45,N,81,8,W, , ,V,CN,E,N,N,Y,Y,Y,O,L,N, ,0,M,N,N,N,N,N,Y, ,0, ,N,N,N,0, , ,Y,Y, , ,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, ,M
-80.933333333,44.583333333,71,3860,3640,OWEN SOUND,CA,44.583333,-80.933333,44,35,N,80,56,W, , ,S,RN,E,N,N,Y,Y,Y,M,J,M, ,0,L,Y,Y,Y,N,N,N, ,0, ,N,N,N,0, , , , ,N,Y,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,Y, ,Y,Y,Y, , ,S
-80.6,44.6166666670001,72,3880,3640,MEAFORD,CA,44.616667,-80.6,44,37,N,80,36,W, ,14860,V,CB,G,N,N,Y, ,Y,O,K,O, ,0, ,Y, ,N,N,N, , ,0, ,N,N,N,0, , , , ,N,N,Y,Y, ,0,0,0,Y, ,0,N, ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,C, , 
-80.45,44.566666667,73,3890,3640,THORNBURY,CA,44.566667,-80.45,44,34,N,80,27,W, ,14860,V,CB,G,N,N,Y,Y,Y,O,O,O, ,0,M,N,Y,N,N,N,Y, ,0, ,N,N,N,0, , , , ,N,N,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0, , , , , , , , , 
-80.233333334,44.5000000000001,74,3900,3640,COLLINGWOOD,CA,44.5,-80.233333,44,30,N,80,14,W, ,14860,S,CB,G,N,N,Y,Y,N,M, ,M,N,0,M,N,Y,Y,N,N,Y, ,0, ,N,N,N,0, ,Y, , ,N,Y, ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,N,N,Y,Y,A,S,M
-79.933333333,44.766666667,75,3930,3640,PENETANGUISHENE,CA,44.766667,-79.933333,44,46,N,79,56,W, , ,V,CN,E,N,N,Y,Y,N,N,K,N, ,0,M,N,N,Y,N,N,Y, ,0, , ,Y,N,0, , , , ,N,N,Y, , ,0,0,0,Y, ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y,Y,Y,Y,B, ,S
-79.916666666,44.7500000000001,76,3940,3640,MIDLAND,CA,44.75,-79.916667,44,45,N,79,55,W, , ,S,CN,E,N,N,Y,Y,N,M,M,M, ,0,M,N,N,Y,N,N,N,N,0,N, ,Y,Y,0, ,Y,Y, ,N,Y,Y,Y, ,0,0,0,Y, ,0,N,Y, , ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y, , ,S
-79.85,44.7500000000001,77,3950,3640,TIFFIN,CA,44.75,-79.85,44,45,N,79,51,W, , ,V,CN,E,N,N,Y,Y,N,M,M,M, ,0,M,Y,Y,Y,N,N,Y, ,0, ,N,N,Y,0, , , , ,N,N,Y,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
-79.8,44.7500000000001,78,3960,3640,PORT MCNICOLL,CA,44.75,-79.8,44,45,N,79,48,W, , ,V,CN,E,N,N,Y,Y,N,M,M,L, ,0,M, , ,Y,N,N,Y, ,0, ,N,N,Y,0, ,Y,Y, ,N,N,Y,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,Y,N,N,Y,Y, , ,S
-79.8166666669999,44.7500000000001,79,3970,3640,VICTORIA HARBOUR,CA,44.75,-79.816667,44,45,N,79,49,W, , ,V,CN,E,N,N,Y,N,N,O,O,O, ,0, , , ,N,N,Y,Y, ,0, ,N,N,Y,0, , , , , , ,Y,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,Y, ,Y,Y,C, , 
-79.716666667,44.766666667,80,3980,3640,WAUBAUSHENE,CA,44.766667,-79.716667,44,46,N,79,43,W, , ,V,CN,E,N,N,Y, , ,N,N,P, ,0,M, , ,N,N,Y,Y, ,0, ,N,N,Y,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,Y, ,Y,Y,C, , 
-79.716666667,44.8000000000001,81,4000,3640,PORT SEVERN,CA,44.8,-79.716667,44,48,N,79,43,W, , ,V,RN,E, , ,Y,N,Y,P,P,P, ,0, , , ,N,N,Y,Y, ,0, ,N,N,Y,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,Y, ,Y,Y,C, , 
-80.1,45.3166666660001,82,4020,3640,DEPOT HARBOUR,CA,45.316667,-80.1,45,19,N,80,6,W, , ,V,CN,E, , ,Y,N, ,M,M,M, ,0,M,Y,N,N,N,Y,Y, ,0, ,N,N,Y,0, , , , , , ,Y,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y, , , , , , , 
-80.033333333,45.333333333,83,4030,3640,PARRY SOUND,CA,45.333333,-80.033333,45,20,N,80,2,W, , ,S,CN,E,N,N,N,N,Y,L,H,M,M,0,L,N,N,Y,N,Y,N, ,0, , ,Y,Y,0, ,Y,Y, , ,Y, ,Y, ,0,0,0,Y, ,0,N, , , ,0, ,0,0,Y, ,0,0,0,Y,Y, ,Y, , ,C, ,M
-80.5666666669999,45.766666666,84,4050,3640,BYNG INLET,CA,45.766667,-80.566667,45,46,N,80,34,W, , ,V,CN,E, , ,Y,N, ,N,O,M, ,0,M,N,N,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , ,Y,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, ,Y,Y,C, ,S
-80.7499999999999,45.8833333330001,85,4060,3640,KEY HARBOUR,CA,45.883333,-80.75,45,53,N,80,45,W, , ,V,CN,E, , ,Y,N, ,N,M,Q, ,0,M,N,N,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, ,Y,Y,C, , 
-81.516666667,45.966666667,86,4080,3640,KILLARNEY,CA,45.966667,-81.516667,45,58,N,81,31,W, , ,V,CN,E,N,N,Y,N,N,N,P,O, ,0,M,N,N,N,N,N,Y, ,0, ,N,N,Y,0, , , , , , , ,Y, ,0,0,0, , ,0,N, , , ,0, ,0,0, , ,0,0,0,Y,Y,Y, ,Y,Y,C, ,M
-75.516666667,10.3166666660001,87,11905,11860,MAMONAL,CO,10.316667,-75.516667,10,19,N,75,31,W,148,24508,S,OR,P, , , , , ,K,J,M,M,0,M, , , , , ,Y,Y,0, , ,Y, ,0,Y, ,Y,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0,Y, , ,Y,0, ,0,0, , ,0,0,0, , , , , , ,C, ,S
-48.666666667,-28.233333333,88,13040,12700,IMBITUBA,BR,-28.233333,-48.666667,28,14,S,48,40,W,124,24120,V,CN,P,N,N,N,N,Y,J,K,K, ,1,L, ,Y, ,N,Y,Y,Y,0, , ,Y,Y,0,Y,Y, ,Y, , ,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y, ,0,Y,0,0,Y, ,0,0,0, ,Y, ,Y,Y,Y,C, ,S
-44.033333333,-23.016666667,89,12935,12700,GUAIBA ISLAND TERMINAL,BR,-23.016667,-44.033333,23,1,S,44,2,W,124,24164,S,CN,P,N,N,N,Y,Y,B,B,B, ,2,L,Y,Y,N,N,Y,Y,Y,0, ,N,Y,Y,0,Y, , ,Y, ,Y,Y,Y, ,0,0,0,N,Y,0,N,Y, , ,0,N,0,0,Y,N,0,0,0,N,Y,N,N,N,N,N, ,S
-43.15,-22.8166666659999,90,12900,12700,DTSE / GEGUA OIL TERMINAL,BR,-22.816667,-43.15,22,49,S,43,9,W,124,24162,M,OR,F, , , ,Y,Y,J,G, ,L,1,L, , , , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, , , , , ,0,0,0,Y,Y,0, , , ,Y,0, ,0,0, ,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,M, 
-44.216666667,-23.05,91,12950,12700,GEBIG,BR,-23.05,-44.216667,23,3,S,44,13,W,124,24150,S,OR,P, , , ,Y, ,A,A, ,A,1,L, ,Y, , ,Y,Y,Y,0,Y,Y,Y,Y,0,Y, , ,Y, , , ,Y,Y,0,0,0,Y,N,0,N, , ,Y,0,Y,0,0,Y, ,0,0,0, , ,Y,Y, , ,B, , 
140.783333333,51.466666667,92,60810,60530,DE KASTRI,RU,51.466667,140.783333,51,28,N,140,47,E,155, ,M,CN,P, , ,Y,Y, ,M,K,K,K,2,M,Y, ,Y, ,Y,Y,Y,0, , ,Y,Y,0, ,Y,Y, , , , ,Y,Y,0,0,0,Y, ,0, , ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, , 
140.733333333,53.1333333330001,93,60820,60530,NIKOLAYEVSK NA AMUR,RU,53.133333,140.733333,53,8,N,140,44,E,155, ,V,RN,G, ,Y,Y,Y, ,M,C,N, ,1,M,Y,Y,Y, ,Y,Y,Y,0,Y, , , ,0,Y, , ,Y,Y, , ,Y, ,0,0,0,Y,Y,0, ,Y,Y,Y,0, ,0,0,Y, ,0,0,0, ,Y,Y, , , ,C,S, 
143.0,53.5500000000001,94,60860,60840,OKHA,RU,53.55,143,53,33,N,143,0,E,155, ,V,CN,F, , ,Y, , ,M,B, , ,3,M, , , , , , , ,0, , , , ,0, ,Y,Y,Y, , ,Y, ,Y,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , ,C, , 
143.133333333,49.216666667,95,60880,60840,PORONAYSK,RU,49.216667,143.133333,49,13,N,143,8,E,155, ,V,OR,F, , ,Y,Y, ,H,K,P, ,3,M,Y, , , , ,N,N,0, , , , ,0, , , ,Y, , ,Y, ,Y,0,0,0,Y, ,0, , ,Y, ,0, ,0,0, , ,0,0,0,Y,N,N,N, , ,N, , 
142.766666667,46.6166666670001,96,60920,60840,KORSAKOV,RU,46.616667,142.766667,46,37,N,142,46,E,155,96200,S,CB,P,N,Y,Y, ,N,G,K,L,M,1,M,Y, ,Y,Y,Y,Y,Y,0,Y, ,Y, ,0, ,Y,Y,Y,Y,Y,Y,Y, ,0,0,0,Y, ,0,Y,Y,Y,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, ,S
141.866666667,46.666666666,97,60930,60840,NEVELSK,RU,46.666667,141.866667,46,40,N,141,52,E,155, ,V,CB,P,Y,Y, ,Y, ,N,D,M, ,1,M, , ,Y,N,Y,Y,Y,0,Y, ,Y, ,0, ,Y, ,Y, , ,Y,Y,Y,0,0,0,Y, ,0, , ,Y, ,0, ,0,0, ,Y,0,0,0, ,Y, ,Y,Y,Y,B,S,S
142.05,47.0500000000001,98,60940,60840,KHOLMSK,RU,47.05,142.05,47,3,N,142,3,E,155, ,S,CB,F,N,Y,Y,Y,Y,M,J,M, ,0,M,Y, , , ,Y,Y,Y,0,Y, ,Y, ,0, , , ,Y, , ,Y,Y, ,0,0,0,Y,Y,0,N,Y,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y,N, , ,C, ,M
142.033333333,49.083333333,99,60980,60840,UGLEGORSK,RU,49.083333,142.033333,49,5,N,142,2,E,155, ,V,OR,P,Y, ,Y,Y,Y,D,D,O, ,1,M,Y, , , ,Y, ,N,0, , ,Y, ,0, ,Y,Y,Y, , ,Y, ,Y,0,0,0,Y, ,0, , ,Y,Y,0, ,0,0, , ,0,0,0,Y,Y, , , , ,C, ,S
142.133333333,49.45,100,60990,60840,LESOGORSK,RU,49.45,142.133333,49,27,N,142,8,E,155, ,V,OR,P, , ,Y,Y, ,H,H, , ,2, ,Y, , , , , , ,0, , , , ,0, , ,Y, , , ,Y, ,Y,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y, , , , , ,D, , 
128.566666666,35.1833333330001,101,60380,60315,MASAN,KR,35.183333,128.566667,35,11,N,128,34,E,157,95147,M,CN,G,Y,Y,N,Y,Y,K,H,J,N,2,L,Y,Y,Y,N,Y,Y,Y,0, , ,Y, ,0,Y,Y, ,Y, , ,Y,Y,Y,0,0,0,Y, ,0,Y, ,Y, ,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y, , , ,C,S,S
129.033333333,35.1000000000001,102,60390,60315,PUSAN,KR,35.1,129.033333,35,6,N,129,2,E,157,95151/2,L,CB,E,N,N,N,Y,Y,H,H,F,M,1,L,Y,Y,Y,Y,Y,Y,Y,0,Y, ,Y, ,0,Y,Y,Y,Y, ,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,B,L,M
129.4,35.45,103,60400,60315,ULSAN,KR,35.45,129.4,35,27,N,129,24,E,157,95160/1,M,RN,E,N,Y,N,Y,Y,D,A,E,A,1,L,Y,Y,Y, ,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y, ,Y,Y,Y, ,0,0,0,Y,Y,0, , ,Y,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,Y,Y, , ,C,M,M
120.65,28.016666667,104,59910,59850,WENZHOU,CN,28.016667,120.65,28,1,N,120,39,E,157, ,M,RN,G,Y,Y, ,Y, ,O,B,H,J,4,M,Y, , , ,Y,Y,Y,0,Y, ,Y,Y,0,Y, , ,Y, ,Y, ,Y,Y,0,0,0,Y, ,0,Y,Y, , ,0, ,0,0,Y, ,0,0,0,Y,Y, ,Y, ,Y,C,S, 
121.7,29.95,105,59950,59850,ZHEN HAI,CN,29.95,121.7,29,57,N,121,42,E,157, ,V,RN,G,Y,N,N,Y, ,N,O,M,G,2,M,Y, , , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, ,Y,Y,Y, ,0,0,0,Y, ,0,Y, ,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,B, ,M
122.1,30.0000000000001,106,59960,59850,ZHOUSHAN,CN,30,122.1,30,0,N,122,6,E,157, ,S,CN,G,Y, , ,Y,Y,B,B,A,O,1,L,Y, ,Y, ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, , , , ,Y,0,0,0,Y,Y,0,Y,Y,Y, ,0, ,0,0,Y, ,0,0,0,Y,Y, ,Y, , ,C,M, 
120.233333333,31.916666666,107,59985,59850,JIANGYIN,CN,31.916667,120.233333,31,55,N,120,14,E,157, ,S,RN,F,Y, , , , ,M,N,L,N,2,M,Y,Y, , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, ,Y, ,Y, ,0,0,0, , ,0, ,Y,Y,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, , 
119.85,32.283333333,108,59987,59850,GAOGANG,CN,32.283333,119.85,32,17,N,119,51,E,157, ,S,RN,F, , ,N,Y,N,K,K,L,M,2,L,Y,Y, , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, , , ,Y,Y,0,0,0, , ,0, , ,Y,Y,0,Y,0,0, , ,0,0,0,Y,Y,Y, , , ,C, , 
119.433333334,32.266666666,109,59988,59850,YANGZHOU,CN,32.266667,119.433333,32,16,N,119,26,E,157, ,S,RN,F, , , ,Y,Y,N,K,K,M,2,M,Y,Y, , , ,Y,Y,0, , ,Y,Y,0,Y, ,Y, ,Y, , , , ,0,0,0, , ,0,N, ,Y,Y,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, , 
119.433333334,32.216666667,110,59995,59850,ZHENJIANG,CN,32.216667,119.433333,32,13,N,119,26,E,157, ,S,RN,F,Y, ,N, ,Y,K,L,J,L,1,M,Y,Y, , ,Y,Y,Y,0, , ,Y,Y,0,Y, , ,Y, , , , ,Y,0,0,0,Y,Y,0, , ,Y,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, ,M
118.75,32.083333334,111,60000,59850,NANJING,CN,32.083333,118.75,32,5,N,118,45,E,157,522,V,RN,F,Y, ,Y,Y, ,K,L,K,K,1,L,Y,Y,Y, ,Y,Y,Y,0,Y, ,Y,Y,0,Y,Y,Y,Y, ,Y,Y,Y,Y,0,0,0,Y,N,0,N,Y, ,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,Y,Y, , ,C, ,S
118.366666667,31.333333333,112,60010,59850,WU HU,CN,31.333333,118.366667,31,20,N,118,22,E,157, ,S,RN,F, , , ,Y, ,M,L,N, ,1, , , , , ,Y,Y,Y,0, , ,Y,Y,0, , , ,Y, ,Y,Y,Y, ,0,0,0,Y, ,0, ,Y,Y,Y,0, ,0,0, , ,0,0,0,Y,Y, , , , ,N, , 
117.033333333,30.516666666,113,60030,59850,ANKINGCHENG,CN,30.516667,117.033333,30,31,N,117,2,E,157, ,V,RN,F, , , , , ,O,M,P,N,16,M,Y, , , ,Y,Y,Y,0, , ,Y,Y,0, , , ,Y,Y,Y,Y,Y,Y,0,0,0,Y, ,0, ,Y,Y,Y,0, ,0,0,Y, ,0,0,0,Y,Y,Y,Y, , ,N, ,S
114.283333333,30.583333333,114,60060,59850,HANKOW,CN,30.583333,114.283333,30,35,N,114,17,E,157, ,M,RN,F, , , ,Y,Y,O,M,N,H,38, , , ,Y, ,Y,Y,Y,0, , ,Y,Y,0, , , ,Y, ,Y,Y,Y, ,0,0,0, , ,0, , ,Y,Y,0,Y,0,0,Y, ,0,0,0,Y,Y,N,Y,Y,Y,B, , 
108.433333333,30.816666667,115,60110,59850,WANXIAN,CN,30.816667,108.433333,30,49,N,108,26,E,157,522,V,RN,G, , , , , ,P,H, , ,90, , , , , , , , ,0, , , , ,0, , , ,Y,Y,Y,Y, , ,0,0,0, , ,0, ,Y,Y, ,0, ,0,0, , ,0,0,0, , ,Y, , , ,D, ,S
106.633333333,29.5666666660001,116,60120,59850,CHUNG CHING,CN,29.566667,106.633333,29,34,N,106,38,E,157,522,V,RN,F,Y,N,N,Y, ,P, , , ,20, , , , , ,Y,Y, ,0, , ,Y,Y,0,Y, , ,Y, , ,Y, , ,0,0,0, , ,0, , ,Y, ,0, ,0,0, , ,0,0,0,Y,Y,Y, , , ,C, , 
119.45,34.7333333330001,117,60130,59850,LIANYUNGANG,CN,34.733333,119.45,34,44,N,119,27,E,157, ,S,CB,F, , , ,Y, ,F,F,H, ,5,M,Y,Y, , ,Y,Y,Y,0,Y, ,Y,Y,0,Y, , ,Y, , ,Y,Y,Y,0,0,0,Y, ,0,Y,Y,Y,Y,0, ,0,0,Y, ,0,0,0,Y,Y,Y,Y, , ,C, ,M
120.266666667,36.033333333,118,60140,59850,QINGDAO GANG,CN,36.033333,120.266667,36,2,N,120,16,E,157,94283,L,OR,E,Y,Y,Y,Y, ,E,A,D,K,4,M,Y,Y,Y, ,Y,Y,Y,0,Y, ,Y,Y,0,Y, , ,Y, ,Y,Y,Y, ,0,0,0,Y,Y,0,Y,Y,Y,Y,0,Y,0,0,Y, ,0,0,0,Y, ,Y, ,Y,Y,B,M,S
9.68333333400005,4.05000000000007,119,46280,46250,DOUALA,CM,4.05,9.683333,4,3,N,9,41,E,123,57161,M,RN,G,N,N,N,Y, ,L,J,H,H,3,L,Y, ,Y,Y,Y,Y,Y,0,Y, ,Y,Y,0, ,Y, ,Y,Y,Y,Y,Y,Y,0,0,0,Y,Y,0,Y, , ,Y,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,Y,Y,Y,A,L,L
8.55000000000007,4.25000000000006,120,46285,46250,KOLE OIL TERMINAL,CM,4.25,8.55,4,15,N,8,33,E,123,57160,V,OR,P,N,Y,N,Y,N, ,A, ,A,2,M,Y,Y, ,Y,Y,Y,N,0, ,N,Y,Y,0,Y, , ,Y,Y,Y, ,Y, ,0,0,0,Y,N,0,N, , , ,0, ,0,0,Y, ,0,0,0,N,N,N, , , ,B, , 
9.76666666600005,1.86666666700006,121,46305,46300,BATA,GQ,1.866667,9.766667,1,52,N,9,46,E,123,57170,V,OR,P, ,Y, ,Y, ,J,J,G,J,2,L,Y, , , ,Y, ,Y,0, , ,Y, ,0, , ,Y, , ,Y, ,Y,Y,0,0,0,Y, ,0,N,Y,Y, ,0, ,0,0,Y,Y,0,0,0,N,Y,N,N,N,N,D, , 
9.45000000000005,0.383333333000053,122,46430,46410,LIBREVILLE,GA,0.383333,9.45,0,23,N,9,27,E,123,57182,M,OR,G,Y,Y,N,Y, ,P,L,P, ,2, ,Y, , ,Y,Y,Y,N,0,Y, ,Y, ,0,Y, , ,Y, ,Y,Y, ,Y,0,0,0,Y, ,0,N,Y,Y, ,0, ,0,0,Y,Y,0,0,0,Y,Y,Y,N,N,N,C, , 
9.50000000000006,0.28333333300003,123,46435,46410,PORT OWENDO,GA,0.283333,9.5,0,17,N,9,30,E,123,57182,S,OR,G, , , ,Y, ,J,K,J, ,2,L,Y, , , ,Y,Y,Y,0, , ,Y, ,0, ,Y, ,Y, ,Y,Y,Y,Y,0,0,0,Y, ,0, ,Y,Y, ,0, ,0,0,Y, ,0,0,0,N,Y,Y,N, , ,C, ,S
8.80000000000007,-0.7,124,46440,46410,PORT GENTIL,GA,-0.7,8.8,0,42,S,8,48,E,123,57201,M,CN,E,N,N,N,Y, ,G,H,K,H,2,L,Y, , ,N,Y,Y,Y,0, ,N,Y, ,0, ,Y, ,Y, ,Y,Y,Y,Y,0,0,0,Y, ,0,N,Y,Y,Y,0, ,0,0,Y, ,0,0,0,Y,Y,Y,Y,Y,N,N, , 
8.71666666700003,-0.633333332999939,125,46445,46410,CAP LOPEZ,GA,-0.633333,8.716667,0,38,S,8,43,E,123,57201,V,OR,F,Y,Y,N,Y, ,A,A, ,A,2,L,Y, ,Y,N,Y,Y,Y,0, ,Y,Y, ,0, ,Y, ,Y, , , ,Y, ,0,0,0, ,N,0,N, , , ,0, ,0,0, , ,0,0,0, ,Y,Y,Y,Y,Y,C, , 
130.75,-1.24999999999994,126,53050,52900,SAILOLOF,ID,-1.25,130.75,1,15,S,130,45,E,164, ,V,CN,F, , , , , , ,A, , ,2, , , , , , , , ,0, , , , ,0, , , , , , , , ,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, , , , ,D, , 
122.616666667,-5.46666666699997,127,52260,51970,BAUBAU,ID,-5.466667,122.616667,5,28,S,122,37,E,163,73261,V,CN,G,Y, , , , ,N,A,O,M,4,M,Y, , , , , , ,0, , , ,Y,0,Y,Y, ,Y,Y, , , ,Y,0,0,0,Y,Y,0, , , , ,0, ,0,0, , ,0,0,0,Y, , , , , ,D, , 
122.733333333,-4.84999999999997,128,52270,51970,RAHA ROADSTEAD,ID,-4.85,122.733333,4,51,S,122,44,E,163,72131,V,OR,F, , , , , ,N,L, ,N,0,M, , , , , , , ,0, , , , ,0, ,Y, , , , , , ,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, , , , , , ,D, , 
121.6,-4.16666666699996,129,52295,51970,POMALAA,ID,-4.166667,121.6,4,10,S,121,36,E,163, ,V,CN,F,N,N,N,N, ,N,L,M, ,0,M, , ,Y,N,Y,N,Y,0,Y,N,Y,Y,0,Y, , ,Y,Y,Y, ,Y,Y,0,0,0,Y, ,0,N,N,N,N,0,N,0,0,Y, ,0,0,0,N,Y,N,N, , , , , 
119.4,-5.13333333299994,130,52320,51970,UJUNG PANDANG,ID,-5.133333,119.4,5,8,S,119,24,E,163,72161,M,CB,F,Y,Y,N,Y, ,K,B,K,L,2,M, , ,Y,N,Y,Y,Y,0,Y,N,Y,Y,0,Y, , ,Y,Y,Y,Y,Y, ,0,0,0,Y,Y,0, , ,Y,Y,0, ,0,0,Y,Y,0,0,0,Y,Y, ,Y,Y,Y,C,S,S
119.733333333,-0.65,131,52350,51970,DONGGALA,ID,-0.65,119.733333,0,39,S,119,44,E,163,72171,V,OR,F, ,Y, , , ,A,A,P,P,4, , , ,Y, ,Y,N, ,0, , , ,Y,0,Y, , ,Y,Y,Y, , ,Y,0,0,0,Y, ,0, , , , ,0, ,0,0, , ,0,0,0,Y,Y,N,N, , ,D, , 
125.483333333,3.61666666700006,132,52440,52400,TAHUNA,ID,3.616667,125.483333,3,37,N,125,29,E,164,73341,V,CN,G, , , , , ,O,A,O, ,3,M,N, , , ,Y, , ,0, , , ,Y,0,Y, , ,Y,Y, , , ,Y,0,0,0,Y, ,0, , , , ,0, ,0,0,Y, ,0,0,0,N,N, , , , , , , 
127.383333333,0.78333333300003,133,52510,52500,TERNATE,ID,0.783333,127.383333,0,47,N,127,23,E,164,73016,V,OR,F, ,Y, ,Y, ,L,A,M,D,1,M,Y, , ,N,Y,Y,Y,0, ,Y,Y,Y,0,Y,Y, ,Y, ,Y, , ,Y,0,0,0,Y,Y,0, ,Y, ,Y,0, ,0,0,Y, ,0,0,0,Y,Y,Y, , , ,C, , 
127.466666667,-0.633333332999939,134,52523,52520,LABUHA,ID,-0.633333,127.466667,0,38,S,127,28,E,164,73016,V,OR,F, ,Y, ,Y, , ,G,P, ,0, , , , , , , , ,0, , , , ,0, , , , , , , , ,Y,0,0,0, , ,0, , , , ,0, ,0,0, , ,0,0,0, ,Y, , , , , , , 
